- img "南京汇川技术研发中心有限公司"
- button "损益分析":
  - generic: 损益分析
- button "资金分析":
  - generic: 资金分析
- button "往来账款":
  - generic: 往来账款
- button "税务库存":
  - generic: 税务库存
- button "风险监控":
  - generic: 风险监控
- button "基础配置":
  - generic: 基础配置
- main:
  - generic: 系统设置
  - heading "系统设置" [level=1]
  - button "收起设置导航" [expanded]:
  - button "企业信息 管理企业基本信息、Logo等":
    - paragraph: 企业信息
    - paragraph: 管理企业基本信息、Logo等
  - button "编码管理 业务编号生成与校验规则":
    - paragraph: 编码管理
    - paragraph: 业务编号生成与校验规则
  - button "通知设置 配置系统通知和提醒规则":
    - paragraph: 通知设置
    - paragraph: 配置系统通知和提醒规则
  - button "邮件配置 配置 SMTP 服务器，可选，不配置则使用官方邮件服务":
    - paragraph: 邮件配置
    - paragraph: 配置 SMTP 服务器，可选，不配置则使用官方邮件服务
  - button "收件邮箱 配置进项发票收件邮箱和可见范围":
    - paragraph: 收件邮箱
    - paragraph: 配置进项发票收件邮箱和可见范围
  - button "数据管理 数据备份、导入导出设置":
    - paragraph: 数据管理
    - paragraph: 数据备份、导入导出设置
  - button "外观定制 自定义系统主题和界面":
    - paragraph: 外观定制
    - paragraph: 自定义系统主题和界面
  - button "功能模块 启用/隐藏侧边栏模块菜单":
    - paragraph: 功能模块
    - paragraph: 启用/隐藏侧边栏模块菜单
  - button "热键管理 自定义全局快捷键，提升操作效率":
    - paragraph: 热键管理
    - paragraph: 自定义全局快捷键，提升操作效率
  - heading "功能模块开关" [level=3]
  - paragraph:
    - text: 控制侧边栏显示的模块菜单，支持按一级模块或二级菜单精细化配置。鼠标悬停菜单名称可自定义重命名。当前已启用
    - strong: "204"
    - text: /204 个模块。
  - button "全部启用"
  - button "仅保留核心"
  - paragraph: 工作台和系统分组标记为「核心」，无法隐藏和重命名，确保系统基本功能可用。点击展开箭头可对其他分组的二级菜单逐项控制。鼠标悬停菜单名称后点击编辑图标可自定义名称。隐藏模块不会删除数据，重新启用后数据仍然保留。
  - heading "工作台" [level=4]
  - generic: 4/4 已启用
  - button [disabled]:
  - generic: 工作台
  - generic: 核心
  - paragraph: 工作台首页、仪表盘
  - button:
  - textbox [active]: AI 广场
  - button "保存":
  - button "取消":
  - paragraph: AI 能力与智能应用入口
  - button:
  - generic: 引导中心
  - button "自定义名称":
  - paragraph: 系统初始化与使用引导
  - button:
  - generic: 待办管理
  - button "自定义名称":
  - paragraph: 待办事项管理
  - heading "供应链" [level=4]
  - generic: 6/6 已启用
  - button:
  - button:
  - generic: 基础资料
  - button "自定义名称":
  - generic: 7/7 子菜单
  - paragraph
  - button:
  - button:
  - generic: 采购管理
  - button "自定义名称":
  - generic: 7/7 子菜单
  - paragraph: 采购管理模块
  - button:
  - button:
  - generic: 到货检验
  - button "自定义名称":
  - generic: 5/5 子菜单
  - paragraph
  - button:
  - button:
  - generic: 入库管理
  - button "自定义名称":
  - generic: 6/6 子菜单
  - paragraph
  - button:
  - button:
  - generic: 出库管理
  - button "自定义名称":
  - generic: 7/7 子菜单
  - paragraph
  - button:
  - button:
  - generic: 库存管理
  - button "自定义名称":
  - generic: 9/9 子菜单
  - paragraph: 库存管理模块
  - heading "销售" [level=4]
  - generic: 2/2 已启用
  - button:
  - button:
  - generic: 销售业务
  - button "自定义名称":
  - generic: 12/12 子菜单
  - paragraph: 销售业务模块
  - button:
  - button:
  - generic: CRM客户管理
  - button "自定义名称":
  - generic: 8/8 子菜单
  - paragraph: 客户经营模块
  - heading "生产" [level=4]
  - generic: 3/3 已启用
  - button:
  - button:
  - generic: 组装业务管理
  - button "自定义名称":
  - generic: 7/7 子菜单
  - paragraph: 生产管理模块
  - button:
  - button:
  - generic: 委外管理
  - button "自定义名称":
  - generic: 12/12 子菜单
  - paragraph
  - button:
  - button:
  - generic: 图纸管理
  - button "自定义名称":
  - generic: 8/8 子菜单
  - paragraph: 图纸管理模块
  - heading "项目" [level=4]
  - generic: 2/2 已启用
  - button:
  - button:
  - generic: 项目管理
  - button "自定义名称":
  - generic: 5/5 子菜单
  - paragraph: 项目管理模块
  - button:
  - generic: 待办管理
  - button "自定义名称":
  - paragraph: 待办事项管理
  - heading "行政" [level=4]
  - generic: 4/4 已启用
  - button:
  - button:
  - generic: 人力资源
  - button "自定义名称":
  - generic: 7/7 子菜单
  - paragraph: 人力资源管理模块
  - button:
  - button:
  - generic: 考勤假期
  - button "自定义名称":
  - generic: 5/5 子菜单
  - paragraph
  - button:
  - button:
  - generic: 行政管理
  - button "自定义名称":
  - generic: 13/13 子菜单
  - paragraph: 行政管理模块
  - button:
  - button [disabled]:
  - generic: 流程中心
  - generic: 核心
  - generic: 4/4 子菜单
  - paragraph: 待办、已办、流程定义、流程分类
  - heading "财务" [level=4]
  - generic: 4/4 已启用
  - button:
  - button:
  - generic: 资金管理
  - button "自定义名称":
  - generic: 9/9 子菜单
  - paragraph: 资金账户、资金流水及收付款管理
  - button:
  - button:
  - generic: 业务确认
  - button "自定义名称":
  - generic: 4/4 子菜单
  - paragraph: 销售收入、成本及费用确认
  - button:
  - generic: 对账单
  - button "自定义名称":
  - paragraph: 客户及供应商对账管理
  - button:
  - button:
  - generic: 发票管理
  - button "自定义名称":
  - generic: 5/5 子菜单
  - paragraph: 销售及采购发票分析
  - heading "报表" [level=4]
  - generic: 6/6 已启用
  - button [disabled]:
  - generic: 销售统计
  - generic: 核心
  - paragraph
  - button [disabled]:
  - generic: 采购统计
  - generic: 核心
  - paragraph
  - button [disabled]:
  - generic: 库存统计
  - generic: 核心
  - paragraph
  - button [disabled]:
  - generic: 项目统计
  - generic: 核心
  - paragraph
  - button [disabled]:
  - generic: 组装统计
  - generic: 核心
  - paragraph
  - button:
  - button:
  - generic: 财务报表
  - button "自定义名称":
  - generic: 6/6 子菜单
  - paragraph: 财务经营分析报表
  - heading "系统" [level=4]
  - generic: 6/6 已启用
  - button:
  - button [disabled]:
  - generic: 系统设置
  - generic: 核心
  - generic: 5/5 子菜单
  - paragraph: 基础配置、用户角色、部门、服务管理
  - button:
  - button [disabled]:
  - generic: 业务设置
  - generic: 核心
  - generic: 13/13 子菜单
  - paragraph: 商品、客户、采购销售、库存管理
  - button:
  - generic: 插件中心
  - button "自定义名称":
  - paragraph
  - button [disabled]:
  - generic: 服务订阅
  - generic: 核心
  - paragraph: 服务订阅管理
  - button [disabled]:
  - generic: 推广奖励
  - generic: 核心
  - paragraph: 推广与奖励活动
  - button:
  - generic: 字段管理
  - button "自定义名称":
  - paragraph
- button "打开 AI 助手":
- region "Notifications alt+T"
- generic: 当前
